datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,new,current,total,count1,count2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
19/10/2023 18:00,16.5,0.1,101.31,0.02,3.51,-0.63,0,87.9,-0.5,,1.78,-0.24,161.3,-2.9,0,0,0,9052,22487,0,10,2,0,1,11
19/10/2023 19:00,16.6,0,101.35,0.02,3.99,-0.2,0,83.9,-1.1,,2.05,-0.07,160,-2.8,1,1,2,9052,22487,0,0,8,14,3,0
19/10/2023 20:00,17.2,0.5,101.4,0.01,3.52,-0.33,0,80.6,-1.8,,2,0.17,165.9,3.7,29,27,56,9057,22496,14,6,3,5,4,2
19/10/2023 21:00,19,0.6,101.43,0,4.98,-0.3,0,77.5,-2,,2.49,0.03,155.7,0.3,29,22,51,9060,22502,9,4,1,1,1,4
19/10/2023 22:00,20.8,0,101.44,0,4.75,0.56,0,70.9,-0.2,,2.29,0.24,146.5,-9,39,32,71,9064,22514,16,1,5,6,4,6
19/10/2023 23:00,23.9,1.6,101.47,0,5.49,2.62,0,62.9,-5.1,,1.61,0.16,106,3,47,60,107,9070,22525,17,1,0,4,4,0
20/10/2023 0:00,22,-0.8,101.42,-0.02,4.79,0.92,0,71.1,2.5,,1.76,0.25,106.4,36.1,27,22,49,9070,22527,2,4,9,13,5,4
20/10/2023 1:00,24.3,0,101.35,-0.03,4.88,0.79,0,61.4,0.9,,1.44,-0.01,78.6,-16.6,27,41,68,9072,22536,11,4,5,1,1,4
20/10/2023 2:00,24.5,0.7,101.27,-0.03,6.15,2.95,0,61.6,-1.9,,1.5,-0.07,98.4,17.6,57,50,107,9073,22543,8,5,2,3,4,3
20/10/2023 3:00,25.2,1.5,101.2,-0.03,3.62,0.58,0,59.4,-5.7,,1.33,-0.09,56.8,-1.7,16,25,41,9075,22548,7,0,4,2,2,1
20/10/2023 4:00,24.1,0.2,101.13,-0.02,4.93,2.12,0,65.5,-0.2,,1.82,0.36,49.7,-8.8,48,21,69,9075,22555,7,0,1,4,6,3
20/10/2023 5:00,23.5,-0.5,101.07,-0.02,3.67,-0.43,0,68.3,1.2,,1.96,0.42,49,-8.4,64,43,107,9078,22565,13,3,0,6,3,5
20/10/2023 6:00,23.3,0.2,101.12,0.01,2.9,0.02,0,65.7,-2.1,,1.41,0.01,54.9,-2.7,76,49,125,9083,22586,26,1,2,1,6,3
20/10/2023 7:00,22.5,-0.6,101.21,0.02,2.1,-0.69,0,65.5,1.7,,1.16,-0.11,41.4,-12.1,21,6,27,9088,22594,13,5,0,2,6,6
20/10/2023 8:00,21.3,-0.3,101.28,0.02,1.25,-0.29,0,68.1,1.3,,0.65,-0.2,49.2,-4.1,19,3,22,9093,22600,11,5,1,0,1,4
20/10/2023 9:00,20.8,0.1,101.32,0.02,1.22,-0.01,0,68.9,-0.5,,0.57,-0.11,46.1,-4.7,16,6,22,9093,22600,0,3,6,2,8,0
20/10/2023 10:00,20.7,-0.1,101.37,0,1.11,0.02,0,71.7,0.4,,0.68,0.1,48.5,-0.7,0,0,0,9093,22600,0,13,7,6,11,8
20/10/2023 11:00,20.7,0.1,101.41,0.01,1.14,0.08,0,72.2,0.4,,0.59,-0.03,52,2.2,0,0,0,9093,22600,0,7,13,0,0,2
20/10/2023 12:00,20.3,0,101.4,0,1.38,0.39,0,72.4,-0.3,,0.53,-0.09,47.6,-2.9,0,0,0,9093,22600,0,0,8,5,11,8
20/10/2023 13:00,19.8,0.1,101.37,-0.02,0.65,0.05,0,73.4,-0.8,,0.39,0.01,40.3,-7.8,0,0,0,9093,22600,0,11,6,2,2,14
20/10/2023 14:00,18.4,-0.5,101.3,-0.04,0.84,0.32,0,79,2.1,,0.35,0.13,158.1,12.1,0,0,0,9093,22600,0,10,8,6,12,4
20/10/2023 15:00,17.5,-0.3,101.26,0.01,1.08,0.26,0,82.4,1.1,,0.54,0.1,182.8,-10.7,0,0,0,9093,22600,0,11,14,6,0,6
20/10/2023 16:00,17.5,0,101.23,0,1.62,0,0,83.4,0.2,,0.83,0.01,191.3,0.6,0,0,0,9093,22600,0,14,1,13,14,10
20/10/2023 17:00,17.3,-0.2,101.24,0,1.31,-0.19,0,84.5,0.7,,0.68,-0.06,195.5,14.3,0,0,0,9093,22600,0,3,13,1,12,0
20/10/2023 18:00,17.1,-0.2,101.27,0.01,1.16,-0.44,0,84.8,0.4,,0.68,-0.11,181.4,-8.9,0,0,0,9094,22600,1,6,7,2,2,10
20/10/2023 19:00,16.9,0,101.32,0.01,2.28,-0.25,0,85.5,0.3,,1.22,0.22,176.7,4.1,2,0,2,9094,22600,0,7,4,1,3,8
20/10/2023 20:00,17.6,0.4,101.37,0.01,1.96,-0.07,0,83.5,-1.1,,0.99,-0.04,169.2,-5.5,16,9,25,9096,22606,8,3,1,2,6,0
20/10/2023 21:00,19.6,0.2,101.4,0.02,3.27,0.66,0,79.1,0.4,,1.8,0.53,161,-3.2,36,20,56,9100,22628,26,4,0,3,3,2
20/10/2023 22:00,22.3,0,101.44,0.01,2.81,-0.98,0,70.3,0.6,,1.03,-0.05,137.9,4.8,55,62,117,9107,22652,31,0,1,1,1,0
20/10/2023 23:00,23.6,0.3,101.44,-0.02,1.77,-0.66,0,65.2,-0.3,,0.93,-0.11,58.6,-10.9,187,196,383,9116,22686,43,2,0,1,5,3
21/10/2023 0:00,23.8,-0.6,101.38,-0.04,2.39,0.04,0,62.3,2.2,,1.38,0.15,47.8,2,174,214,388,9124,22735,57,4,6,5,4,3
21/10/2023 1:00,24.3,0.4,101.33,-0.01,2.75,0.27,0,59,-0.6,,1.43,0.1,55.9,1.2,219,293,512,9126,22770,37,6,6,5,3,3
21/10/2023 2:00,24,-1.5,101.27,-0.02,2.81,0.25,0,64.3,7.2,,1.38,0.08,47.6,-13.9,128,225,353,9132,22795,31,6,3,4,1,6
21/10/2023 3:00,23.2,-0.4,101.2,0,3.13,-0.77,0,69.1,2,,1.39,-0.32,49.1,6.9,116,152,268,9133,22807,13,5,2,2,6,3
21/10/2023 4:00,23.5,-0.8,101.12,-0.02,3.34,0.09,0,67.9,3,,1.6,0.17,48.4,-1.9,75,69,144,9134,22819,13,6,2,0,0,1
21/10/2023 5:00,23.9,0.2,101.05,-0.01,2.95,0.05,0,65.8,-0.7,,1.46,0.05,50.9,9.4,56,29,85,9136,22829,12,3,5,4,3,2
21/10/2023 6:00,24.2,0.3,101.05,0.01,3.06,0.37,0,63.5,-0.9,,1.4,0.15,44,-1.8,46,42,88,9145,22838,18,2,5,4,1,6
21/10/2023 7:00,22.7,-0.4,101.13,0.04,2.63,0.58,0,68.2,1.4,,1,-0.01,38,-13.7,21,2,23,9145,22843,5,1,10,0,6,0
21/10/2023 8:00,21.6,-0.3,101.15,-0.01,1.78,0.37,0,70.2,0.8,,0.9,0.26,45.8,-0.1,3,0,3,9145,22843,0,14,0,4,8,0
21/10/2023 9:00,21.3,-0.1,101.21,0,1.68,-0.5,0,71.7,1.1,,0.66,0.01,24.6,-14.5,7,0,7,9145,22843,0,7,12,6,8,0
21/10/2023 10:00,21.3,0,101.24,0,1.61,-0.98,0,72,0.4,,0.61,-0.2,42.9,38.8,0,0,0,9145,22843,0,9,13,5,9,7
21/10/2023 11:00,21.5,0.1,101.27,0.01,2.88,0.1,0,71.3,-0.3,,0.83,0.04,6.2,-348.1,0,0,0,9145,22843,0,4,5,1,9,5
21/10/2023 12:00,21.2,-0.2,101.26,0,2.28,-0.11,0,71.8,0.3,,0.75,-0.01,355,12.7,0,0,0,9145,22843,0,11,9,13,10,5
21/10/2023 13:00,21,-0.1,101.25,0,2.56,0.15,0,72.7,0.5,,0.8,0.17,345.9,-13,0,0,0,9145,22843,0,2,10,10,4,11
21/10/2023 14:00,20.6,-0.3,101.2,-0.01,1.17,-0.78,0,75.4,2.1,,0.42,-0.16,281.3,-31.1,0,0,0,9145,22843,0,14,11,0,3,4
21/10/2023 15:00,18.9,-0.5,101.14,0,1.04,-0.19,0,80.7,1.7,,0.33,-0.06,314.7,-18.7,0,0,0,9145,22843,0,13,14,5,4,9
21/10/2023 16:00,18.8,-0.2,101.12,-0.02,1.31,0.38,0,82.1,0.9,,0.45,0.03,298.5,55,0,0,0,9145,22843,0,11,14,6,1,2
21/10/2023 17:00,18.2,-0.1,101.08,-0.01,0.77,0,0,83.4,0.3,,0.35,0.02,325.6,13.7,0,0,0,9145,22843,0,7,4,0,3,12
21/10/2023 18:00,18.6,0.3,101.1,0.01,2.44,1.15,0,83.1,-0.5,,0.66,0.25,313.8,-45.7,0,0,0,9145,22843,0,14,14,12,7,10
21/10/2023 19:00,18,0,101.12,0.01,1.91,0.65,0,83.6,-0.9,,0.53,0.07,26.8,-14,5,2,7,9145,22843,0,3,4,6,12,14
21/10/2023 20:00,18.8,0.3,101.18,0.02,2.45,1.06,0,82.1,-0.9,,0.51,0.07,296,-59.9,20,15,35,9147,22850,9,2,5,4,3,0
21/10/2023 21:00,21.4,0.7,101.19,0,3.06,-0.37,0,75.3,-1.2,,1.08,-0.15,301,4.7,21,17,38,9149,22853,5,9,11,1,7,7
21/10/2023 22:00,23.2,0.8,101.23,0.01,7.88,2.86,0,66.5,-3.1,,2.19,0.43,294.2,-5.4,90,61,151,9159,22874,31,6,0,3,2,0
21/10/2023 23:00,24,0.4,101.22,0,5.09,0.84,0,64.6,-1.1,,1.8,0.28,293.1,11.7,88,97,185,9167,22896,30,6,0,5,0,1
22/10/2023 0:00,24.8,-1.5,101.17,-0.01,5.27,1.49,0,66.2,8,,1.37,-0.06,292.4,28.2,94,126,220,9170,22917,24,1,4,4,4,0
22/10/2023 1:00,26.6,1,101.08,-0.02,4.18,1.39,0,60.4,-3.4,,1.27,-0.07,37,-8.2,74,78,152,9174,22943,30,1,0,3,4,5
22/10/2023 2:00,24.7,-0.4,100.98,-0.03,3.6,-0.69,0,66.5,-1.4,,1.7,0.1,30.1,-4,61,74,135,9174,22967,24,2,5,6,6,0
22/10/2023 3:00,24.9,-1.6,100.86,-0.04,4.22,-0.58,0,67.4,6.8,,1.64,0.08,16,-7.6,40,55,95,9177,22994,30,6,4,2,6,1
22/10/2023 4:00,26.3,1.7,100.76,-0.01,5.36,0.11,0,63.1,-5.9,,1.9,0.02,5.4,-349.5,68,67,135,9178,23022,29,6,4,1,5,0
22/10/2023 5:00,24.9,-1.3,100.71,-0.01,4.29,-0.36,0,69,4.7,,1.69,0.08,25.3,13.6,95,154,249,9181,23045,26,2,0,5,2,6
22/10/2023 6:00,24.7,-0.2,100.71,0.01,8.66,2.95,0,69.1,1.3,,1.69,-0.23,6.5,-1,85,119,204,9188,23074,36,5,3,3,0,5
22/10/2023 7:00,24.3,-0.1,100.75,0.01,10.02,2.72,0,68.6,-0.2,,1.91,0.18,339,-19.2,42,38,80,9192,23083,13,5,3,3,1,0
22/10/2023 8:00,23.1,-0.1,100.79,0.01,5.66,1.38,0,69,-0.6,,1.73,-0.01,333.5,-22.6,3,2,5,9192,23083,0,9,7,0,5,8
22/10/2023 9:00,22.8,-0.1,100.83,0.02,6.47,0.69,0,71.8,0.6,,1.79,0.1,332.7,-2.5,1,0,1,9192,23083,0,4,0,1,5,3
22/10/2023 10:00,22.8,0,100.85,0,8.23,1.92,0,73.6,0.6,,2.09,0.25,326.5,12.6,1,0,1,9192,23083,0,6,11,7,8,6
22/10/2023 11:00,22.4,-0.1,100.87,0,5.24,-3.53,0,74.9,-0.5,,1.79,-0.3,324.2,5.2,0,0,0,9192,23083,0,7,11,12,14,6
22/10/2023 12:00,21.9,0,100.87,-0.01,5.94,-1.14,0,73,-1.4,,1.82,0.11,323.4,2.3,0,0,0,9192,23083,0,11,11,2,2,7
22/10/2023 13:00,21.3,-0.1,100.87,0.01,5.43,-0.83,0,73.9,0.6,,1.63,-0.08,332.6,18,0,0,0,9192,23083,0,12,5,12,0,8
22/10/2023 14:00,20.9,-0.1,100.84,-0.01,6.43,0.48,0,75.8,0.4,,1.75,-0.13,314.3,1.1,0,0,0,9192,23083,0,13,13,1,11,10
22/10/2023 15:00,20.6,-0.1,100.81,-0.01,6.1,0.79,0,76.5,0.1,,1.77,0.12,302.7,-15.8,0,0,0,9192,23083,0,12,14,0,12,3
22/10/2023 16:00,19.8,-0.2,100.84,0.01,2.4,-1.31,0,79.5,0.9,,0.66,-0.46,342.1,22.7,0,0,0,9192,23083,0,8,10,5,5,13
22/10/2023 17:00,19.4,-0.1,100.85,0.01,2.07,-0.27,0,80.7,0,,0.72,-0.1,41.8,34.8,0,0,0,9192,23083,0,11,7,11,9,0
22/10/2023 18:00,19.3,-0.1,100.87,0.01,3.45,-0.2,0,81,0.2,,0.86,0,334.1,-18.9,6,0,6,9192,23083,0,5,13,8,7,8
22/10/2023 19:00,19.1,-0.2,100.94,0.03,2.7,-0.75,0,81.3,0.5,,0.9,-0.02,337.2,11.4,1,0,1,9192,23083,0,13,3,10,11,0
22/10/2023 20:00,19.8,0.1,100.96,0.02,3.72,0.62,0,80,-0.3,,1.2,-0.09,302,-14.3,32,8,40,9194,23088,7,4,5,1,0,5
22/10/2023 21:00,21.7,0.5,101.04,0.03,5.02,1.74,0,76.2,0.3,,1.15,-0.18,298.4,-7.3,32,25,57,9196,23093,7,5,4,5,6,2
22/10/2023 22:00,24.1,0.8,101.04,0.01,7.03,-1.21,0,65.9,-3.8,,2.39,0.33,302.1,8,29,29,58,9196,23093,0,2,10,10,13,0
22/10/2023 23:00,25.9,1,101.01,0.01,6.69,0.15,0,59.9,-3.2,,2.07,-0.03,285.8,10.8,42,26,68,9197,23099,7,2,0,1,4,2
23/10/2023 0:00,26.8,0,100.97,0,3.72,-1.43,0,61.1,-0.7,,1.31,-0.01,298.1,26,50,43,93,9197,23101,2,9,12,2,12,12
23/10/2023 1:00,26.7,-0.1,100.86,-0.03,4.74,-0.85,0,63.3,0,,1.64,0.11,19.2,-2.5,21,17,38,9197,23104,3,11,10,4,1,10
23/10/2023 2:00,25.6,-1.2,100.8,-0.02,6.02,-0.98,0,69.3,0.8,,1.65,-0.05,19.7,6.4,85,58,143,9197,23109,5,7,3,12,4,0
23/10/2023 3:00,26.6,0,100.7,-0.04,6.17,1.82,0,65.9,0.1,,1.73,0.1,357.6,14.4,44,50,94,9197,23110,1,6,3,14,0,2
23/10/2023 4:00,26.7,0.8,100.63,-0.01,5.11,-0.03,0,65.9,-2.6,,1.52,-0.25,19.1,12.4,11,16,27,9197,23113,3,3,8,3,11,1
23/10/2023 5:00,26.7,-0.1,100.57,-0.02,4.75,-1.61,0,67.5,0.5,,1.55,-0.08,355,347.8,17,14,31,9199,23115,4,5,0,5,7,2
23/10/2023 6:00,25.2,-0.7,100.59,0.03,4.83,0.12,0,72.7,2.3,,1.9,0.33,351.4,348.7,43,29,72,9199,23117,2,1,2,6,2,5
23/10/2023 7:00,24.7,-0.2,100.61,0.01,6.16,0.45,0,73.7,0.5,,1.57,-0.12,4.3,1.9,51,25,76,9199,23122,5,12,11,1,9,5
23/10/2023 8:00,23.4,-0.3,100.71,0.02,4.77,-0.13,0,77.1,1.7,,1.62,-0.02,338.4,3,20,7,27,9199,23122,0,3,5,9,12,1
23/10/2023 9:00,23.1,-0.1,100.79,0,6.73,0.8,0,77.8,0.3,,1.44,0.1,350.2,22.9,6,1,7,9199,23122,0,1,4,0,14,4
23/10/2023 10:00,23,-0.1,100.84,0.03,7.06,2.1,0,78.6,0.5,,1.61,0.05,336.1,4.7,27,25,52,9199,23122,0,3,6,14,1,4
23/10/2023 11:00,22.8,-0.1,100.88,0,5.04,1.46,0,77.1,-2.2,,1.64,0.37,318.2,317.7,24,23,47,9199,23122,0,2,14,9,0,9
23/10/2023 12:00,22.3,-0.1,100.92,0,4.89,0.18,0,76.7,-0.1,,1.47,0.01,324,2,0,0,0,9199,23122,0,9,2,5,6,9
23/10/2023 13:00,21.9,-0.1,100.93,0.01,4.94,-0.28,0,78,0.6,,1.65,0.06,301.9,-20.7,0,0,0,9199,23122,0,7,8,4,1,3
23/10/2023 14:00,21.5,-0.1,100.92,0.01,5.09,-0.16,0,80.5,0.5,,1.22,-0.04,299.3,-9.6,0,0,0,9199,23122,0,4,11,2,4,1
23/10/2023 15:00,21.1,-0.1,100.9,-0.02,2.82,-0.35,0,81.5,0.2,,0.86,-0.21,312.7,12,0,0,0,9199,23122,0,9,4,0,3,0
23/10/2023 16:00,20.6,-0.1,100.89,-0.01,2.05,-1.73,0,83.2,0.4,,0.7,-0.17,330.5,2.1,0,0,0,9199,23122,0,4,6,13,6,6
23/10/2023 17:00,20.4,0,100.91,-0.01,2.27,1.18,0,83.6,0,,0.6,0.11,8.5,1.4,0,0,0,9199,23122,0,0,4,0,11,14
23/10/2023 18:00,20.3,-0.1,100.96,0.03,3.42,0.6,0,84.4,0.5,,0.72,0.01,341.5,-16.6,0,0,0,9199,23122,0,14,3,14,5,6
23/10/2023 19:00,20.1,0,101,0.02,3.08,0.5,0,84.9,0.2,,0.63,0.04,343.2,327.7,5,0,5,9200,23124,3,6,4,12,6,3
23/10/2023 20:00,20.6,0.2,101.1,0.03,2.4,0.11,0,84.9,-0.3,,0.74,0.06,300,-58.4,24,13,37,9200,23134,10,2,0,4,1,1
23/10/2023 21:00,22,0.3,101.15,0.02,3.47,0.99,0,81.9,0.3,,1.01,0.18,306.1,-4.1,31,28,59,9203,23141,10,4,5,5,5,1
23/10/2023 22:00,23.8,0,101.2,0.01,3.44,-1.27,0,74.5,-0.8,,1.01,-0.22,336.6,6,15,15,30,9218,23157,31,3,6,2,5,1
23/10/2023 23:00,24.6,0.8,101.17,0,4.31,0.58,0,74.1,-3.4,,1.31,0.1,19.7,-312.7,43,26,69,9220,23161,6,3,2,3,4,4
24/10/2023 0:00,24.7,-1.4,101.16,-0.01,5.15,0.39,0,73,4.6,,1.65,0.08,1.3,-23.4,126,118,244,9222,23168,9,5,6,4,6,3
24/10/2023 1:00,25.8,0,101.09,-0.02,5.65,1.36,0,67.1,0.1,,1.51,-0.09,38.8,-297.8,119,85,204,9222,23172,4,14,3,12,8,14
24/10/2023 2:00,26.3,0.5,101.05,0,5.1,-1.29,0,65.5,-1.6,,1.61,-0.15,1.2,-15.4,34,46,80,9222,23175,3,6,8,14,2,5
24/10/2023 3:00,26.4,0.4,100.97,-0.03,5.57,0.59,0,64.8,-1.8,,1.68,-0.13,24.9,-324.7,44,43,87,9223,23178,4,4,12,9,5,14
24/10/2023 4:00,26,-0.2,100.91,-0.01,4.66,-3.27,0,68.6,1.6,,1.8,-0.19,3.4,-338.6,23,18,41,9223,23181,3,9,7,4,9,13
24/10/2023 5:00,25.1,-0.2,100.87,-0.02,9.45,4.75,0,70.6,0.4,,2.25,0.52,359,0.9,96,15,111,9223,23181,0,10,11,3,2,13
24/10/2023 6:00,25,0,100.87,0.01,5.75,-2.85,0,71,0.5,,1.73,-0.65,27.8,-302.1,122,69,191,9225,23194,15,0,1,0,5,4
24/10/2023 7:00,23.8,-0.6,100.96,0.02,5.75,-1.23,0,70.6,0.1,,1.68,-0.05,335.7,-20.8,37,12,49,9229,23206,16,0,5,0,3,4
24/10/2023 8:00,23.5,0.1,100.99,0.04,5.09,-1.2,0,69.4,-0.8,,1.83,0.11,336.5,330.1,6,0,6,9233,23210,8,1,1,4,5,2
24/10/2023 9:00,23.1,-0.1,101.05,-0.02,6.14,1.75,0,71.5,1.3,,1.78,0.31,337.5,9.7,2,0,2,9233,23210,0,11,7,11,10,8
24/10/2023 10:00,23,0,101.12,0.01,5.39,-0.85,0,73.2,0.7,,1.5,-0.31,339,28.8,1,0,1,9233,23210,0,6,14,10,0,8
24/10/2023 11:00,22.5,-0.2,101.18,0,7.42,1.63,0,76.2,0.2,,1.37,-0.36,309.7,6.5,3,0,3,9233,23210,0,14,13,9,8,7
24/10/2023 12:00,21.9,-0.1,101.15,-0.01,4.09,0.32,0,77.2,0.2,,1.2,-0.2,314.7,-5.5,13,8,21,9233,23210,0,2,7,5,13,12
24/10/2023 13:00,21.4,-0.2,101.14,0,5.41,0.5,0,79.1,1.2,,1.45,0.02,316.8,-6.1,0,0,0,9233,23210,0,13,8,8,5,3
24/10/2023 14:00,20.9,-0.2,101.1,-0.01,3.64,0.42,0,82.4,0.8,,1.12,-0.14,313,-10,0,0,0,9233,23210,0,10,3,10,12,6
24/10/2023 15:00,20.7,0,101.07,0,3.92,0.46,0,80.2,-0.5,,1.15,0.02,318.4,2,0,0,0,9233,23210,0,13,6,1,1,1
24/10/2023 16:00,20.2,-0.2,101.04,-0.01,3.25,0.56,0,81.5,0.3,,0.73,-0.05,333.5,27.8,0,0,0,9233,23210,0,5,4,2,10,9
24/10/2023 17:00,20.2,0,101.04,0,3.67,0.67,0,81.1,0.2,,1.05,0.12,313.8,-21.4,0,0,0,9233,23210,0,6,14,7,3,11
24/10/2023 18:00,19.8,0,101.07,0.02,3.67,0.54,0,82.8,0,,0.69,-0.03,322.6,-6.4,0,0,0,9233,23210,0,5,6,4,8,7
24/10/2023 19:00,19.6,0,101.13,0.01,2.04,-1.16,0,84.7,0.2,,0.7,0.03,343.1,29.3,8,0,8,9233,23210,0,12,5,0,0,7
24/10/2023 20:00,19.8,0.1,101.2,0,1.37,0.44,0,84.9,0,,0.4,0.05,323,317,22,14,36,9233,23219,9,5,1,0,2,6
24/10/2023 21:00,22.6,0.7,101.22,0.02,4.21,1.08,0,78.7,-1.2,,1.4,0.28,302.8,-3.5,15,13,28,9240,23234,22,2,2,2,3,5
24/10/2023 22:00,23.5,-0.3,101.22,0,7.84,2.88,0,72.5,0.3,,1.76,0.03,292,-19.2,11,16,27,9244,23237,7,4,1,0,5,1
24/10/2023 23:00,24.2,0.2,101.2,0,6.54,1.69,0,69.8,-0.6,,1.25,-0.45,320.7,17.1,47,27,74,9244,23239,2,2,13,11,9,4
25/10/2023 0:00,25.7,-0.1,101.14,-0.01,6.03,0.3,0,68,-0.2,,1.79,0.26,321.6,15.9,41,43,84,9247,23244,8,0,1,3,2,4
25/10/2023 1:00,26.5,-0.4,101.05,-0.02,5.21,0.05,0,64.8,-0.3,,1.83,0.28,8.3,-347.1,85,120,205,9247,23251,7,6,2,6,3,2
25/10/2023 2:00,26.3,-0.1,100.98,-0.02,5.65,-2.23,0,65.8,-0.1,,1.72,-0.11,30.2,26.2,64,90,154,9249,23258,9,0,0,2,5,4
25/10/2023 3:00,25.4,0.6,100.87,-0.04,6.75,1.26,0,69.6,-2.2,,2.16,0.23,8.7,-333.2,41,69,110,9255,23275,23,1,1,2,1,0
25/10/2023 4:00,25.6,-0.1,100.78,-0.02,7.23,3.66,0,69.4,-0.5,,1.76,0.23,2.6,-3.3,9,14,23,9256,23276,2,4,9,11,2,9
25/10/2023 5:00,25.6,-0.3,100.73,-0.02,4.93,-2.74,0,68.6,0,,1.8,-0.03,12.7,8.1,26,16,42,9256,23279,3,7,10,11,9,11
25/10/2023 6:00,25.8,-0.1,100.72,0,5.17,-2.22,0,67.4,-0.2,,1.65,-0.05,358.4,20.4,36,31,67,9256,23281,2,6,8,12,2,5
25/10/2023 7:00,24.6,-0.5,100.7,0.01,7.72,2.31,0,69.9,1.3,,2.13,0.06,330.4,-14.1,34,24,58,9264,23284,11,2,5,0,0,1
25/10/2023 8:00,23.5,-0.1,100.77,0.02,7.65,0.4,0,74.4,1.8,,1.9,-0.24,325.6,-10.2,9,1,10,9266,23284,2,1,9,8,12,0
25/10/2023 9:00,23.2,-0.1,100.84,0.01,7.64,1.38,0,77.2,0.4,,1.77,-0.36,323.6,5.4,12,2,14,9267,23284,1,4,7,9,5,8
25/10/2023 10:00,23,-0.2,100.88,0.01,5.83,-1.5,0,79.2,1.1,,1.86,-0.25,319,-2.5,41,17,58,9267,23284,0,11,2,11,0,12
25/10/2023 11:00,23.1,-0.1,100.87,0.01,7.42,0.85,0,66,-2.8,,1.92,0.12,328,3.7,5,10,15,9267,23284,0,8,3,1,10,9
25/10/2023 12:00,22.2,-0.3,100.9,0.03,7.03,-0.06,0,69.5,1.8,,2.11,0.25,309.9,-9.3,0,0,0,9267,23284,0,5,2,10,8,8
25/10/2023 13:00,21.9,-0.1,100.9,0.01,5.9,-2.57,0,72.3,0.9,,2.13,0.46,309.2,-6,0,0,0,9267,23284,0,11,0,8,10,5
25/10/2023 14:00,21.4,-0.5,101.01,-0.04,3.32,-1.44,0,70.5,2.1,,1.36,-0.01,281.4,8.8,na,na,na,9267,23284,0,10,11,2,7,8
25/10/2023 15:00,21.7,0.2,100.91,-0.03,5.79,1.53,0,71.7,0.5,,1.76,0.64,308.9,-22.8,na,na,na,9267,23284,0,6,1,13,10,12
25/10/2023 16:00,21.7,-0.1,100.76,-0.03,6.34,1.69,0,74.6,0.1,,1.77,0.27,315.2,-16.7,na,na,na,9267,23284,0,8,10,3,13,5
25/10/2023 17:00,21.5,-0.2,100.74,0.05,7.03,0.53,0,77,1,,1.77,0.14,301.9,-37.9,na,na,na,9268,23284,1,4,2,12,1,13
25/10/2023 18:00,20.9,-0.2,100.82,-0.01,2.4,0.01,0,78.8,0.8,,0.74,-0.02,337.8,49.9,na,na,na,9268,23284,0,14,5,11,10,5
25/10/2023 19:00,20.6,0.1,100.84,0.01,3.74,0.56,0,79.8,-0.3,,1.3,0.27,323.7,-4.1,na,na,na,9268,23284,0,7,8,12,12,9
25/10/2023 20:00,21.4,0.4,100.9,0,5.08,1.41,0,77.8,-1.1,,1.51,0.21,312.7,9.8,na,na,na,9270,23285,3,1,10,0,2,6
25/10/2023 21:00,23.3,0.6,100.91,0.01,5.68,0.98,0,72.6,-2.6,,2.15,0.52,283.2,-7.7,na,na,na,9272,23286,3,6,10,2,14,6
25/10/2023 22:00,24.7,0.2,100.93,-0.01,4.61,-0.04,0,67.6,-0.3,,1.55,-0.47,276.2,5.1,na,na,na,9273,23289,4,8,6,8,11,14
25/10/2023 23:00,27.1,1,100.93,0,2.58,-0.55,0,59.9,-2.4,,0.93,-0.29,195.6,-54.1,41,19,60,9274,23292,4,12,14,3,13,13
26/10/2023 0:00,30,1.5,100.91,-0.02,3.22,-1.76,0,53.8,-0.5,,1.14,-0.73,247.3,88.7,67,62,129,9278,23295,7,0,4,5,6,0
26/10/2023 1:00,28.7,0.7,100.87,-0.01,2.63,0.07,0,61.1,-1.2,,1.12,-0.19,32.7,-20.2,16,13,29,9278,23295,0,2,4,10,13,13
26/10/2023 2:00,27.9,0.7,100.86,0.02,2.66,-0.86,0,63.9,-2.1,,1.1,-0.44,52.8,16.2,46,28,74,9278,23297,2,14,6,0,4,3
26/10/2023 3:00,26.7,-1.2,100.8,-0.01,2.68,0.05,0,64.6,2.4,,1.39,0.08,55.6,1.9,55,61,116,9278,23300,3,12,6,9,2,11
26/10/2023 4:00,25.3,-1.3,100.78,-0.01,3.13,-0.14,0,70.5,3.7,,1.73,0.31,53.2,-3.4,28,28,56,9278,23304,4,12,11,9,9,3
26/10/2023 5:00,24.4,0.3,100.77,-0.01,2.74,-0.61,0,73.2,-3,,1.34,0,66.8,-8.5,59,54,113,9280,23305,3,3,7,14,9,9
26/10/2023 6:00,23.8,-0.6,100.85,0.05,2.99,0.07,0,75.5,1.3,,1.45,-0.05,73.4,11.3,84,71,155,9289,23311,15,1,3,4,6,4
26/10/2023 7:00,23.1,-0.3,100.96,0.05,2.51,-0.22,0,75.2,0,,1.33,0.01,63.6,0.3,103,130,233,9293,23318,11,6,5,4,4,1
26/10/2023 8:00,22.4,-0.3,101.08,0.03,3.14,0.13,0,77.9,1.1,,1.23,0.07,84.5,15.2,50,117,167,9312,23324,25,1,2,2,0,0
